t	counts	ref_file	wl0	bth	t0	t1	OD
0	5.66825056	ref_400_400.txt	400	13	30	330	0
0.6	1.88941681
1.2	9.44708443
1.8	11.3365011
2.4	5.66825056
3	7.55766726
3.6	3.77883363
4.2	13.2259169
4.8	7.55766726
5.4	9.44708443
6	9.44708443
6.6	1.88941681
7.2	9.44708443
7.8	7.55766726
8.4	11.3365011
9	1.88941681
9.6	3.77883363
10.2	1.88941681
10.8	13.2259169
11.4	5.66825056
12	5.66825056
12.6	7.55766726
13.2	7.55766726
13.8	7.55766726
14.4	11.3365011
15	9.44708443
15.6	11.3365011
16.2	9.44708443
16.8	9.44708443
17.4	7.55766726
18	7.55766726
18.6	13.2259169
19.2	15.1153345
19.8	9.44708443
20.4	5.66825056
21	3.77883363
21.6	3.77883363
22.2	1.88941681
22.8	13.2259169
23.4	17.0047512
24	9.44708443
24.6	9.44708443
25.2	17.0047512
25.8	18.8941689
26.4	1.88941681
27	5.66825056
27.6	5.66825056
28.2	9.44708443
28.8	9.44708443
29.4	11.3365011
30	300366.25
30.6	301365.75
31.2	301592.5
31.8	302108.281
32.4	300500.406
33	301380.875
33.6	300290.688
34.2	301492.344
34.8	301078.563
35.4	300254.781
36	301144.688
36.6	301156.031
37.2	301152.281
37.8	299230.719
38.4	300003.5
39	300897.156
39.6	298174.531
40.2	300128.188
40.8	299147.563
41.4	299544.344
42	300277.469
42.6	299610.469
43.2	299527.375
43.8	301031.344
44.4	299992.125
45	302297.219
45.6	299455.563
46.2	301617.031
46.8	299893.906
47.4	299839.094
48	299704.938
48.6	300577.875
49.2	300215.125
49.8	300088.5
50.4	300279.344
51	300946.313
51.6	301320.406
52.2	301048.313
52.8	299610.469
53.4	298550.531
54	300184.875
54.6	299172.125
55.2	300160.313
55.8	300232.094
56.4	299731.406
57	301006.781
57.6	300575.969
58.2	300630.781
58.8	299281.75
59.4	300810.281
60	299854.219
60.6	299933.594
61.2	299338.406
61.8	299582.125
62.4	298743.219
63	300065.844
63.6	300965.219
64.2	299243.938
64.8	300606.219
65.4	299927.906
66	300438.063
66.6	302199
67.2	299780.531
67.8	300538.188
68.4	300154.656
69	301679.375
69.6	300602.438
70.2	299568.938
70.8	299944.906
71.4	300627
72	302051.594
72.6	300213.188
73.2	300249.125
73.8	299442.344
74.4	299769.188
75	301278.844
75.6	301229.719
76.2	299396.969
76.8	299604.813
77.4	299927.906
78	300655.344
78.6	300054.5
79.2	299980.813
79.8	300993.531
80.4	300798.938
81	300969
81.6	299899.563
82.2	300521.188
82.8	299561.375
83.4	301105
84	301112.563
84.6	300772.469
85.2	301203.25
85.8	299788.094
86.4	299786.219
87	300991.625
87.6	302008.156
88.2	301603.813
88.8	299533.031
89.4	301188.156
90	301382.75
90.6	300366.25
91.2	300439.938
91.8	301335.5
92.4	298728.125
93	299961.906
93.6	300910.406
94.2	299559.5
94.8	300328.469
95.4	299727.625
96	301326.063
96.6	300797.031
97.2	300946.313
97.8	301537.688
98.4	299927.906
99	302380.375
99.6	300135.75
100.2	300696.906
100.8	300625.125
101.4	298008.25
102	298941.625
102.6	298452.281
103.2	299757.875
103.8	300235.875
104.4	299438.563
105	300041.281
105.6	299691.75
106.2	299922.25
106.8	300392.688
107.4	298915.188
108	299763.531
108.6	300538.188
109.2	299795.656
109.8	299797.531
110.4	300135.75
111	299336.5
111.6	299364.844
112.2	299695.5
112.8	299546.25
113.4	299553.781
114	300217
114.6	300755.469
115.2	299472.563
115.8	300961.406
116.4	301046.438
117	301488.563
117.6	301016.219
118.2	299759.75
118.8	299852.344
119.4	298998.344
120	299534.906
120.6	299961.906
121.2	298824.5
121.8	299595.375
122.4	300921.75
123	299249.625
123.6	297866.531
124.2	299260.938
124.8	300347.375
125.4	299941.156
126	300759.25
126.6	302113.969
127.2	299669.063
127.8	299516
128.4	300353.031
129	299755.969
129.6	300217
130.2	299319.531
130.8	301208.938
131.4	299988.375
132	299769.188
132.6	299791.875
133.2	300439.938
133.8	299570.813
134.4	299867.438
135	299808.875
135.6	300169.75
136.2	299306.281
136.8	299695.5
137.4	301269.375
138	301004.875
138.6	300313.375
139.2	299748.438
139.8	299414
140.4	299455.563
141	300285.031
141.6	300585.406
142.2	300194.313
142.8	301267.5
143.4	299353.531
144	299546.25
144.6	299599.156
145.2	301942.031
145.8	300795.156
146.4	299385.656
147	300022.375
147.6	298979.438
148.2	299876.906
148.8	300815.938
149.4	299404.563
150	299886.344
150.6	298796.156
151.2	299886.344
151.8	300419.156
152.4	298669.563
153	300190.531
153.6	299228.813
154.2	299062.563
154.8	300649.656
155.4	300566.531
156	299865.563
156.6	299737.063
157.2	298216.125
157.8	299844.781
158.4	297987.469
159	299788.094
159.6	299750.313
160.2	299313.844
160.8	300375.719
161.4	300281.25
162	301567.938
162.6	300179.188
163.2	298318.125
163.8	300084.719
164.4	300201.875
165	301401.625
165.6	301407.344
166.2	299941.156
166.8	300273.656
167.4	299251.5
168	300929.281
168.6	299523.563
169.2	300602.438
169.8	299372.438
170.4	301052.094
171	299043.656
171.6	300434.281
172.2	300719.594
172.8	298879.281
173.4	299508.469
174	298918.969
174.6	299300.625
175.2	300742.25
175.8	299508.469
176.4	300477.719
177	300413.5
177.6	299863.656
178.2	300781.938
178.8	299529.25
179.4	300143.281
180	298554.281
