t	counts	t0	t1
192.6	521307.094
193.2	522333.063
193.8	520626.906
194.4	521828.594
195	521552.719
195.6	523334.438
196.2	520745.938
196.8	521906.031
197.4	521839.906
198	520713.813
198.6	524184.688
199.2	522187.563
199.8	525312.688
200.4	522425.625
201	522642.906
201.6	520978.313
202.2	521800.25
202.8	523553.625
203.4	523328.781
204	522597.563
204.6	521996.719
205.2	521053.906
205.8	521193.719
206.4	520483.313
207	522973.563
207.6	521087.938
208.2	520978.313
208.8	521628.281
209.4	522153.563
210	522641.031
210.6	520322.688
211.2	523470.469
211.8	522055.313
212.4	518558
213	521235.313
213.6	521654.75
214.2	521907.938
214.8	521193.719
215.4	521856.938
216	521256.063
216.6	522202.688
217.2	521516.844
217.8	519328.875
218.4	522038.281
219	520035.5
219.6	521431.813
220.2	519614.188
220.8	521180.5
221.4	521089.813
222	520538.094
222.6	519480
223.2	519992.063
223.8	519627.406
224.4	522559.781
225	520018.531
225.6	520847.969
226.2	520167.75
226.8	520235.813
227.4	521885.25
228	519085.156
228.6	521069.031
229.2	521987.281
229.8	522051.531
230.4	521524.375
231	520887.656
231.6	520900.875
232.2	521050.156
232.8	522108.219
233.4	522002.406
234	520103.531
234.6	520300.031
235.2	519204.188
235.8	519806.906
236.4	521048.25
237	520118.656
237.6	520558.875
238.2	519772.906
238.8	520095.969
239.4	519901.375
240	520891.438
240.6	520377.5
241.2	520301.938
241.8	519253.281
242.4	521097.375
243	519436.563
243.6	521839.906
244.2	520403.938
244.8	521282.531
245.4	521577.281
246	520065.75
246.6	521012.375
247.2	519415.781
247.8	521303.313
248.4	520881.969
249	518958.563
249.6	520730.813
250.2	520539.969
250.8	521736
251.4	520519.219
252	522255.563
252.6	521112.5
253.2	521441.25
253.8	520536.219
254.4	519774.781
255	519412
255.6	520725.156
256.2	520874.406
256.8	519459.25
257.4	520770.5
258	519000.125
258.6	521588.625
259.2	518146.094
259.8	521395.906
260.4	520477.625
261	520577.781
261.6	520647.688
262.2	521609.406
262.8	521775.656
263.4	520706.281
264	520300.031
264.6	520696.813
265.2	519871.125
265.8	517841.906
266.4	520043.063
267	519823.875
267.6	521138.938
268.2	520281.125
268.8	519693.531
269.4	521240.969
270	519659.531
270.6	521632.063
271.2	519791.781
271.8	519721.875
272.4	521104.906
273	520137.563
273.6	520281.125
274.2	520710.031
274.8	520033.625
275.4	519585.844
276	519408.219
276.6	518690.25
277.2	519226.844
277.8	520095.969
278.4	518763.938
279	517909.906
279.6	519676.531
280.2	520286.813
280.8	520328.375
281.4	520594.781
282	520237.688
282.6	521146.5
283.2	520611.813
283.8	520224.438
284.4	519395
285	519587.719
285.6	519206.063
286.2	520196.094
286.8	520893.313
287.4	520286.813
288	520659.031
288.6	520570.219
289.2	520863.094
289.8	519153.156
290.4	521981.625
291	521666.063
291.6	521392.125
292.2	519045.469
292.8	520160.219
293.4	520604.219
294	519138.063
294.6	519563.156
295.2	520010.938
295.8	521035
296.4	518979.313
297	520505.969
297.6	520398.281
298.2	521106.844
298.8	520228.219
299.4	520713.813
300	521101.125
300.6	521675.531
301.2	520184.781
301.8	521356.219
302.4	520885.75
303	519463.031
303.6	520751.594
304.2	520961.344
304.8	518531.531
305.4	520235.813
306	521358.125
306.6	521420.469
307.2	519013.344
307.8	518610.906
308.4	521397.781
309	519988.281
309.6	520683.594
310.2	519221.188
310.8	519289.188
311.4	520273.594
312	520143.219
312.6	519249.531
313.2	520407.719
313.8	519799.344
314.4	519077.594
315	520942.438
315.6	519903.25
316.2	517225.938
316.8	521747.313
317.4	520523
318	518306.688
318.6	520027.969
319.2	520453.094
319.8	519585.844
320.4	519376.094
321	518233.031
321.6	519744.563
322.2	520698.688
322.8	519000.125
323.4	520129.969
324	521847.469
324.6	520626.906
325.2	519045.469
325.8	519192.813
326.4	518180.125
327	519296.781
327.6	518660
328.2	520713.813
328.8	519340.219
329.4	522365.188
330	7.55766726
330.6	3.77883363
331.2	3.77883363
331.8	11.3365011
332.4	9.44708443
333	11.3365011
333.6	11.3365011
334.2	5.66825056
334.8	7.55766726
335.4	15.1153345
336	7.55766726
336.6	9.44708443
337.2	9.44708443
337.8	9.44708443
338.4	13.2259169
339	7.55766726
339.6	15.1153345
340.2	9.44708443
340.8	5.66825056
341.4	5.66825056
342	13.2259169
342.6	11.3365011
343.2	9.44708443
343.8	15.1153345
344.4	11.3365011
345	13.2259169
345.6	9.44708443
346.2	7.55766726
346.8	3.77883363
347.4	9.44708443
348	9.44708443
348.6	15.1153345
349.2	9.44708443
349.8	15.1153345
350.4	9.44708443
351	7.55766726
351.6	13.2259169
352.2	7.55766726
352.8	9.44708443
353.4	1.88941681
354	17.0047512
354.6	11.3365011
355.2	9.44708443
355.8	5.66825056
356.4	9.44708443
357	7.55766726
357.6	26.4518337
358.2	7.55766726
358.8	9.44708443
359.4	5.66825056
360	11.3365011
